Song-Name,Singer/Artists,Genre,Album/Movie,emotion,videoId,channelTitle
Allah Kare Dil Na Lage,"Alka Yagnik, Sonu Nigam",BollywoodRomantic,Andaaz,love,_zk4Medsrwk,https://i.ytimg.com/vi/_zk4Medsrwk/hqdefault.jpg
Ye Jo Teri Paylon Ki,"Abhijeet, Sadhana Sargam",BollywoodDance,Masoom,joy,MZyZ1VsuMp8,https://i.ytimg.com/vi/MZyZ1VsuMp8/hqdefault.jpg
Tum,Atif Aslam,BollywoodRomantic,Laila Majnu,love,tYSrY4iPX6w,https://i.ytimg.com/vi/tYSrY4iPX6w/hqdefault.jpg
Radha Nachegi,"Danish Sabri, Ritu Pathak, Shabab Sabri",BollywoodDance,Tevar,joy,K9UUbq0SZcw,https://i.ytimg.com/vi/K9UUbq0SZcw/hqdefault.jpg
Itni Si Baat Hai,"Antara Mitra, Arijit Singh",BollywoodRomantic,Azhar,love,tucWbkH5WX0,https://i.ytimg.com/vi/tucWbkH5WX0/hqdefault.jpg
Laagi Na Choote,"Arijit Singh, Shreya Ghoshal",BollywoodRomantic,A Gentleman,love,6I1fIHwO9nQ,https://i.ytimg.com/vi/6I1fIHwO9nQ/hqdefault.jpg
Sab Tera,"Armaan Malik, Shraddha Kapoor",BollywoodRomantic,Baaghi,love,sZfnwayum2M,https://i.ytimg.com/vi/sZfnwayum2M/hqdefault.jpg
Mashallah,"Shreya Ghoshal, Wajid",BollywoodDance,Ek Tha Tiger,joy,9_BUZaTcozs,https://i.ytimg.com/vi/9_BUZaTcozs/hqdefault.jpg
Taaron Ka Chamakta,"Bali Brahambhatt, Udit Narayan",BollywoodDance,Hum Tumhare Hain Sanam,joy,XR7qvTgQ19o,https://i.ytimg.com/vi/XR7qvTgQ19o/hqdefault.jpg
Sau Tarah Ke,"Amit Mishra, Jonita Gandhi",BollywoodDance,Dishoom,joy,PIyf0hMc498,https://i.ytimg.com/vi/PIyf0hMc498/hqdefault.jpg
Gulabi Aankhen,Mohammed Rafi,BollywoodDanceRomantic,The Train,love,hgi2MYAFgE8,https://i.ytimg.com/vi/hgi2MYAFgE8/hqdefault.jpg
Gulaabo,"Anusha Mani, Vishal Dadlani",BollywoodDance,Shaandaar,joy,bUTdUaVmj8o,https://i.ytimg.com/vi/bUTdUaVmj8o/hqdefault.jpg
Ya Ali,Zubeen Garg,BollywoodSad,Gangster,sadness,_uSInTncaQ8,https://i.ytimg.com/vi/_uSInTncaQ8/hqdefault.jpg
Lahu Munh Lag Gaya,Shail Hada,BollywoodDance,Goliyon Ki Rasleela Ram-leela,joy,szVW_w-W8cQ,https://i.ytimg.com/vi/szVW_w-W8cQ/hqdefault.jpg
Yeh Kasoor Mera Hai,Sonu Kakkar,BollywoodRomanticSadSensual,Jism 2,sadness,uOqQgjIBY3k,https://i.ytimg.com/vi/uOqQgjIBY3k/hqdefault.jpg
Shanivaar Raati,"Arijit Singh, Shalmali Kholgade",BollywoodDance,Main Tera Hero,joy,Ee_9J9lGgS0,https://i.ytimg.com/vi/Ee_9J9lGgS0/hqdefault.jpg
Tere Dil Mein,Armaan Malik,BollywoodSad,Commando 2,sadness,VJa9fArWyC4,https://i.ytimg.com/vi/VJa9fArWyC4/hqdefault.jpg
Jab Haal E Dil Tumse Kehne Ko,Alka Yagnik,BollywoodDance,Salaami,joy,5-RXGlouads,https://i.ytimg.com/vi/5-RXGlouads/hqdefault.jpg
Tattad Tattad,Aditya Narayan,BollywoodDance,Goliyon Ki Rasleela Ram-leela,joy,sIooFGRBZJY,https://i.ytimg.com/vi/sIooFGRBZJY/hqdefault.jpg
Mohe Rang Do Laal,"Pandit Birju Maharaj, Shreya Ghoshal",BollywoodRomantic,Bajirao Mastani,love,XU3eFkY1BTI,https://i.ytimg.com/vi/XU3eFkY1BTI/hqdefault.jpg
Ek Haseena Thi,"Himesh Reshammiya, Shreya Ghoshal",BollywoodDance,Karzzzz,joy,47Tsuz5OhBU,https://i.ytimg.com/vi/47Tsuz5OhBU/hqdefault.jpg
Kahin Pyaar Na Ho Jaye,"Alka Yagnik, Kumar Sanu",BollywoodRomantic,Kahin Pyaar Na Ho Jaye,love,GMAOej4Ns8M,https://i.ytimg.com/vi/GMAOej4Ns8M/hqdefault.jpg
Ek Do Teen,Alka Yagnik,BollywoodDance,Tezaab,joy,cLTXQxiQPgE,https://i.ytimg.com/vi/cLTXQxiQPgE/hqdefault.jpg
Maahi Ve,"Sadhana Sargam, Shankar Mahadevan, Sonu Nigam, Udit Narayan",BollywoodDance,Kal Ho Naa Ho,joy,1BWdglekty0,https://i.ytimg.com/vi/1BWdglekty0/hqdefault.jpg
Tere Mere,Armaan Malik,BollywoodSad,Chef,sadness,gBXjKpW7_NM,https://i.ytimg.com/vi/gBXjKpW7_NM/hqdefault.jpg
Allah Maaf Kare,"Shilpa Rao, Sonu Nigam",BollywoodDanceRomantic,Desi Boyz,love,sm2hNJ9c8M8,https://i.ytimg.com/vi/sm2hNJ9c8M8/hqdefault.jpg
Le Le Maza Le,"Hrishikesh Kamerkar, Nikita Nigam, Soumya Raoh, Suzanne D'Mello",BollywoodDance,Wanted,joy,Q7kv9nuhTB8,https://i.ytimg.com/vi/Q7kv9nuhTB8/hqdefault.jpg
Jaa Sajna Tujhko Bhula,"Alka Yagnik, Udit Narayan",BollywoodSad,Raja,sadness,sFxeI5GQ1J8,https://i.ytimg.com/vi/sFxeI5GQ1J8/hqdefault.jpg
Nazar Se Nazar Mile,Rahat Fateh Ali Khan,BollywoodRomantic,Bollywood HeightsMiley Naa Miley Hum,love,3n4ffgXj6TI,https://i.ytimg.com/vi/3n4ffgXj6TI/hqdefault.jpg
Gandi Baat,"Kalpana Patowary, Mika Singh",BollywoodDance,R... Rajkumar,joy,#NAME?,https://i.ytimg.com/vi/-Hwu4NJSATs/hqdefault.jpg
Sarphiri,"Babul Supriyo, Shreya Ghoshal",BollywoodRomantic,Laila Majnu,love,42zuh-UZ4o4,https://i.ytimg.com/vi/42zuh-UZ4o4/hqdefault.jpg
Mere Sapno Ki Rani,Kishore Kumar,BollywoodDanceRomantic,Aradhana,love,9PdSmDRGIwM,https://i.ytimg.com/vi/9PdSmDRGIwM/hqdefault.jpg
Dum Dum,"Benny Dayal, Himani Kapoor",BollywoodDance,Band Baaja Baaraat,joy,w3MMMgxjLFk,https://i.ytimg.com/vi/w3MMMgxjLFk/hqdefault.jpg
Sari Duniya Ka Boj,Shabbir Kumar,BollywoodDance,Coolie,joy,U3-sUyQdxJ4,https://i.ytimg.com/vi/U3-sUyQdxJ4/hqdefault.jpg
Pink Lips,"Anjjan, Khushhboo Grewal, Meet Bros",BollywoodDance,Hate Story 2,joy,w5VFOKKAbQQ,https://i.ytimg.com/vi/w5VFOKKAbQQ/hqdefault.jpg
Pee Loon,Mohit Chauhan,BollywoodRomance,Once Upon A Time In Mumbai,love,D8XFTglfSMg,https://i.ytimg.com/vi/D8XFTglfSMg/hqdefault.jpg
Khali Khali Dil,"Armaan Malik, Payal Dev",BollywoodRomantic,Tera Intezaar,love,Jn__xRrgyLs,https://i.ytimg.com/vi/Jn__xRrgyLs/hqdefault.jpg
Hare Krishna Hare Ram,"Armaan Malik, Ritika",BollywoodDance,Commando 2,joy,Zdcth9NndEA,https://i.ytimg.com/vi/Zdcth9NndEA/hqdefault.jpg
Single Rehne De,"Divya Kumar, Shalmali Kholgade",BollywoodDance,Simran,joy,Ggtuoy6txTY,https://i.ytimg.com/vi/Ggtuoy6txTY/hqdefault.jpg
Jhak Maar Ke,"Harshdeep Kaur, Neeraj Shridhar",BollywoodDance,Desi Boyz,joy,R5CxtjmrIE4,https://i.ytimg.com/vi/R5CxtjmrIE4/hqdefault.jpg
Naa Jaane,"Anushka Manchanda, Neeraj Shridhar",BollywoodDance,I Me Aur Main,joy,dCXBfKs3UI8,https://i.ytimg.com/vi/dCXBfKs3UI8/hqdefault.jpg
Party On My Mind,"K.K., Shefali Alvares, Yo Yo Honey Singh",BollywoodDance,Race 2,joy,_YqzZWXkoq0,https://i.ytimg.com/vi/_YqzZWXkoq0/hqdefault.jpg
Kajra Re,"Alisha Chinai, Javed Ali, Shankar Mahadevan",BollywoodDance,Bunty Aur Babli,joy,4dsFQFCvVGU,https://i.ytimg.com/vi/4dsFQFCvVGU/hqdefault.jpg
Likhe Jo Khat Tujhe,Mohammed Rafi,BollywoodDance,Kanyadaan,joy,3wGLsjgTx4c,https://i.ytimg.com/vi/3wGLsjgTx4c/hqdefault.jpg
Jhanjariya,Abhijeet,BollywoodDance,Krishna,joy,6C34aCdjJtM,https://i.ytimg.com/vi/6C34aCdjJtM/hqdefault.jpg
O Saathi Re Tere Bina,"Anjaan, Kishore Kumar",BollywoodSad,Muqaddar Ka Sikandar,sadness,Wy6ec9YTO8g,https://i.ytimg.com/vi/Wy6ec9YTO8g/hqdefault.jpg
Tare Hain Barati,"Jaspinder Narula, Kumar Sanu",BollywoodDance,Virasat,joy,Ilv3DAZdR3k,https://i.ytimg.com/vi/Ilv3DAZdR3k/hqdefault.jpg
Tu Zaroorat Nahi Tu Zaroori Hai,"Gandharv Sachdev, Shreya Ghoshal",BollywoodSad,Fuddu,sadness,5_u7CHkFZYk,https://i.ytimg.com/vi/5_u7CHkFZYk/hqdefault.jpg
Iski Uski,"Akriti Kakar, Shahid Mallya",BollywoodDance,2 States,joy,xQMMBANbcdQ,https://i.ytimg.com/vi/xQMMBANbcdQ/hqdefault.jpg
Chote Chote Bhaiyon Ke Bade Bhaiya,"Kavita Krishnamurthy, Kumar Sanu, Udit Narayan",BollywoodDance,Hum Saath-Saath Hain,joy,caEfgyFv4SM,https://i.ytimg.com/vi/caEfgyFv4SM/hqdefault.jpg
Saiyaan Superstar,Tulsi Kumar,BollywoodDance,Ek Paheli Leela,joy,R6iovtWNKo4,https://i.ytimg.com/vi/R6iovtWNKo4/hqdefault.jpg
Every Night & Day,"Himesh Reshammiya, Iulia Vantur",BollywoodDance,Aap Se Mausiiquii,joy,XDIU2-GDPR0,https://i.ytimg.com/vi/XDIU2-GDPR0/hqdefault.jpg
Photocopy,"Himesh Reshammiya, Keerthi Sagathia, Palak Muchhal",BollywoodDance,Jai Ho,joy,BgWWJfsTIhA,https://i.ytimg.com/vi/BgWWJfsTIhA/hqdefault.jpg
Dil Tu Hi Bataa,"Alisha Chinai, Zubeen Garg",BollywoodRomantic,Krrish 3,love,Hievfejv90c,https://i.ytimg.com/vi/Hievfejv90c/hqdefault.jpg
Beech Beech Mein,"Arijit Singh, Shalmali Kholgade, Shefali Alvares",BollywoodDance,Jab Harry Met Sejal,joy,BrUWS0RLKjA,https://i.ytimg.com/vi/BrUWS0RLKjA/hqdefault.jpg
Aakhon Aakhon,Yo Yo Honey Singh,BollywoodDance,Bhaag Johnny,joy,#NAME?,https://i.ytimg.com/vi/-Al-S1uishM/hqdefault.jpg
Kabhi Alvida Naa Kehna Title Track,"Alka Yagnik, Sonu Nigam",BollywoodRomanticSad,Kabhi Alvida Naa Kehna,sadness,O8fIwHfZz2E,https://i.ytimg.com/vi/O8fIwHfZz2E/hqdefault.jpg
All Izz Well,"Shaan, Sonu Nigam, Swanand Kirkire",BollywoodDance,3 Idiots,joy,7PzwOiW8-n0,https://i.ytimg.com/vi/7PzwOiW8-n0/hqdefault.jpg
Chandralekha,"Jonita Gandhi, Vishal Dadlani",BollywoodDance,A Gentleman,joy,OWBpbMLAhd4,https://i.ytimg.com/vi/OWBpbMLAhd4/hqdefault.jpg
Mitwa,"Caralisa Monteiro, Shafqat Amanat Ali, Shankar Ehsaan Loy, Shankar Mahadevan",BollywoodDance,Kabhi Alvida Naa Kehna,joy,ru_5PA8cwkE,https://i.ytimg.com/vi/ru_5PA8cwkE/hqdefault.jpg
Baat Ban Jaaye,"Priya Saraiya, Siddharth Basrur",BollywoodDanceRomantic,A Gentleman,love,iDjEtQYeRR4,https://i.ytimg.com/vi/iDjEtQYeRR4/hqdefault.jpg
Oye Hichki,Harshdeep Kaur,BollywoodDance,Hichki,joy,Ka8QsMQY4go,https://i.ytimg.com/vi/Ka8QsMQY4go/hqdefault.jpg
Ang Laga De,"Aditi Paul, Shail Hada",BollywoodRomanticSensual,Goliyon Ki Rasleela Ram-leela,love,5QpB607FdB4,https://i.ytimg.com/vi/5QpB607FdB4/hqdefault.jpg
Lagdi Hai Thaai,"Guru Randhawa, Jonita Gandhi",BollywoodDance,Simran,joy,UJcnSxGM5V0,https://i.ytimg.com/vi/UJcnSxGM5V0/hqdefault.jpg
Ishq Chadha Hai,Darshan Raval,BollywoodRomantic,Single,love,z3t4Ylb_e30,https://i.ytimg.com/vi/z3t4Ylb_e30/hqdefault.jpg
Bandeya,Arijit Singh,BollywoodSad,Dil Juunglee,sadness,Wj8C_bpnkTY,https://i.ytimg.com/vi/Wj8C_bpnkTY/hqdefault.jpg
Love Mera Hit Hit,"Neeraj Shridhar, Tulsi Kumar",BollywoodDance,Billu,joy,QwnJJXyrZhw,https://i.ytimg.com/vi/QwnJJXyrZhw/hqdefault.jpg
Ishq Da Sutta,"Jasmine Sandlas, Meet Bros",BollywoodDance,One Night Stand,joy,1MdoqnlRjCQ,https://i.ytimg.com/vi/1MdoqnlRjCQ/hqdefault.jpg
Zindagi Kuch Toh Bata,Jubin Nautiyal,Bollywood,Bajrangi Bhaijaan,neutral,ITyHqStTDeg,https://i.ytimg.com/vi/ITyHqStTDeg/hqdefault.jpg
Haareya,Arijit Singh,BollywoodRomantic,Meri Pyaari Bindu,love,TyMUY2CDrjc,https://i.ytimg.com/vi/TyMUY2CDrjc/hqdefault.jpg
Patthar Ke Sanam,Mohammed Rafi,BollywoodSad,Patthar Ke Sanam,sadness,Ij20-IEUTjg,https://i.ytimg.com/vi/Ij20-IEUTjg/hqdefault.jpg
The Medley,"Lata Mangeshkar, Pamela Chopra, Sonu Nigam, Udit Narayan",BollywoodDance,Mujhse Dosti Karoge!,joy,q4R2xRnN89A,https://i.ytimg.com/vi/q4R2xRnN89A/hqdefault.jpg
Raghupati Raghav,"Bob, Monali Thakur, Neeraj Shridhar",BollywoodDance,Krrish 3,joy,UVWB9UHpXzY,https://i.ytimg.com/vi/UVWB9UHpXzY/hqdefault.jpg
The Padman Song,Mika Singh,BollywoodDance,Padman,joy,NFsEqOBG51M,https://i.ytimg.com/vi/NFsEqOBG51M/hqdefault.jpg
Go Pagal,"Nindy Kaur, Raftaar",BollywoodDance,Jolly LLB 2,joy,iFARFbekNl8,https://i.ytimg.com/vi/iFARFbekNl8/hqdefault.jpg
Sadi Gali,Lehmber Hussainpuri,BollywoodDance,Tanu Weds Manu,joy,w_HaezV0DqI,https://i.ytimg.com/vi/w_HaezV0DqI/hqdefault.jpg
Daiya Daiya Daiya Re,Alka Yagnik,BollywoodDanceRomantic,Dil Ka Rishta,love,C5yA0REgx1Q,https://i.ytimg.com/vi/C5yA0REgx1Q/hqdefault.jpg
Challa,Rabbi Shergill,BollywoodDance,Jab Tak Hai Jaan,joy,9a4izd3Rvdw,https://i.ytimg.com/vi/9a4izd3Rvdw/hqdefault.jpg
Thoda Aur,"Arijit Singh, Palak Muchhal",BollywoodRomantic,Ranchi Diaries,love,Y_PHGEKKP-Q,https://i.ytimg.com/vi/Y_PHGEKKP-Q/hqdefault.jpg
Sexy Baby Girl,"Lil Golu, Swati Sharma",BollywoodDance,Tera Intezaar,joy,i2ccvFIPx1A,https://i.ytimg.com/vi/i2ccvFIPx1A/hqdefault.jpg
Ek Dilruba Hai,Udit Narayan,BollywoodDanceRomantic,Bewafaa,love,#NAME?,https://i.ytimg.com/vi/-UgrS_B53Yc/hqdefault.jpg
Tu Pyar Hai Kisi Aur Ka,"Anuradha Paudwal, Kumar Sanu",BollywoodSad,Dil Hai Ke Manta Nahin,sadness,U0qBRoeQa-g,https://i.ytimg.com/vi/U0qBRoeQa-g/hqdefault.jpg
Aata Majhi Satakli,"Mamta Sharma, Nitu Choudhry, Yo Yo Honey Singh",BollywoodDance,Singham Returns,joy,M3KqzpP6Ej0,https://i.ytimg.com/vi/M3KqzpP6Ej0/hqdefault.jpg
Ishq Bulaava,Sanam Puri,BollywoodRomantic,Hasee Toh Phasee,love,c2gSzYLJ8sY,https://i.ytimg.com/vi/c2gSzYLJ8sY/hqdefault.jpg
Thug Le,"Sweta Pandit, Vishal Dadlani",BollywoodDance,Ladies Vs Ricky Bahl,joy,LEYXdZ_rVbo,https://i.ytimg.com/vi/LEYXdZ_rVbo/hqdefault.jpg
Hum Mar Jayenge,"Arijit Singh, Tulsi Kumar",BollywoodSad,Aashiqui 2,sadness,krJsyb_yf7A,https://i.ytimg.com/vi/krJsyb_yf7A/hqdefault.jpg
Desi Girl,"Shankar Mahadevan, Sunidhi Chauhan, Vishal Dadlani",BollywoodDance,Dostana,joy,wDIrpvH8MzE,https://i.ytimg.com/vi/wDIrpvH8MzE/hqdefault.jpg
Madamji Go Easy,"Benny Dayal, David Klyton",BollywoodDance,Hichki,joy,k-6TLz9LBrw,https://i.ytimg.com/vi/k-6TLz9LBrw/hqdefault.jpg
Tu Dharti Pe Chaahe Jahan Bhi,"Alka Yagnik, Kumar Sanu",BollywoodRomantic,Jeet,love,wuKIZxaRnG8,https://i.ytimg.com/vi/wuKIZxaRnG8/hqdefault.jpg
Sandese Aate Hain,"Roop Kumar Rathod, Sonu Nigam",BollywoodPatriotic,Border,neutral,ZPFnsDQsmf8,https://i.ytimg.com/vi/ZPFnsDQsmf8/hqdefault.jpg
Tenu Le Ke,"Mahalakshmi Iyer, Sonu Nigam",BollywoodDance,Salaam-E-Ishq,joy,Cu3QpWEfqgg,https://i.ytimg.com/vi/Cu3QpWEfqgg/hqdefault.jpg
Pehli Nazar Mein,Atif Aslam,BollywoodRomantic,Race,love,BadBAMnPX0I,https://i.ytimg.com/vi/BadBAMnPX0I/hqdefault.jpg
I Wanna Tera Ishq,"Shivangi Bhayana, Shivranjani Singh",BollywoodDance,Great Grand Masti,joy,NHS0LXB92LE,https://i.ytimg.com/vi/NHS0LXB92LE/hqdefault.jpg
Nimbooda Nimbooda,"Ismail Darbar, Kavita Krishnamurthy",BollywoodDance,Hum Dil De Chuke Sanam,joy,YLsIl0G0qlM,https://i.ytimg.com/vi/YLsIl0G0qlM/hqdefault.jpg
Tera Rang Balle Balle,"Jaspinder Narula, Sonu Nigam",BollywoodDance,Soldier,joy,hFznkk1LI6Q,https://i.ytimg.com/vi/hFznkk1LI6Q/hqdefault.jpg
Dil Laga Na,"Jolly Mukherjee, Mahalaxmi Iyer, Soham Chakrabarthy, Sukhbir, Suzanne D'Mello",BollywoodDance,Dhoom 2,joy,gavPKwaMFyc,https://i.ytimg.com/vi/gavPKwaMFyc/hqdefault.jpg
Naina Banjare,Arijit Singh,BollywoodRomantic,Pataakha,love,Sc90cLAkO1k,https://i.ytimg.com/vi/Sc90cLAkO1k/hqdefault.jpg
Yadaan Teriyaan,Rahat Fateh Ali Khan,Bollywood,Hero,neutral,ERt2HbNtW98,https://i.ytimg.com/vi/ERt2HbNtW98/hqdefault.jpg
Asalaam-E-Ishqum,"Bappi Lahiri, Neha Bhasin",BollywoodDance,Gunday,joy,51c40TNRYMo,https://i.ytimg.com/vi/51c40TNRYMo/hqdefault.jpg
Nadaan Parindey,A.R. Rahman,BollywoodSad,Rockstar,sadness,ttIKsnxPrMY,https://i.ytimg.com/vi/ttIKsnxPrMY/hqdefault.jpg
You Are My Soniya,"Alka Yagnik, Sonu Nigam",BollywoodDance,Kabhi Khushi Kabhie Gham,joy,DwUgoUhgzLo,https://i.ytimg.com/vi/DwUgoUhgzLo/hqdefault.jpg
Aaja Nachle,Sunidhi Chauhan,BollywoodDance,Aaja Nachle,joy,MP4F0ZcW_G0,https://i.ytimg.com/vi/MP4F0ZcW_G0/hqdefault.jpg
Piya O Re Piya,"Atif Aslam, Shreya Ghoshal",BollywoodRomantic,Tere Naal Love Ho Gaya,love,u-FaTNxrWhw,https://i.ytimg.com/vi/u-FaTNxrWhw/hqdefault.jpg
Halka Halka,"Ram Sampath, Shreya Ghoshal, Sonu Nigam",BollywoodDanceRomantic,Raees,love,nZhLM-FeV9A,https://i.ytimg.com/vi/nZhLM-FeV9A/hqdefault.jpg
Peh Gaya Khalara,"Akanksha Bhandari, Akasa Singh, Divya Kumar, Jasleen Royal",BollywoodDance,Fukrey Returns,joy,pXs2MEuHFj0,https://i.ytimg.com/vi/pXs2MEuHFj0/hqdefault.jpg
Malang,"Shilpa Rao, Siddharth Mahadevan",BollywoodDance,Dhoom 3,joy,KBIq11mNB0I,https://i.ytimg.com/vi/KBIq11mNB0I/hqdefault.jpg
Kuch Kuch Hota Hai,"Alka Yagnik, Udit Narayan",BollywoodRomantic,Kuch Kuch Hota Hai,love,S9DsCP9Th7Y,https://i.ytimg.com/vi/S9DsCP9Th7Y/hqdefault.jpg
Tay Hai,Ankit Tiwari,BollywoodSad,Rustom,sadness,HzkJ7sYh39g,https://i.ytimg.com/vi/HzkJ7sYh39g/hqdefault.jpg
Papa Mere Papa,"Baby Aparna, Shreya Ghoshal, Sonu Nigam",Bollywood,Main Aisa Hi Hoon,neutral,bhRswBsogNw,https://i.ytimg.com/vi/bhRswBsogNw/hqdefault.jpg
Go Go Govinda (Reprise),"Aaman Trikha, Shreya Ghoshal",BollywoodDance,OMG Oh My God!,joy,GRVHFAFknDs,https://i.ytimg.com/vi/GRVHFAFknDs/hqdefault.jpg
Go Go Govinda,"Aman Trikha, Shreya Ghoshal",BollywoodDance,OMG Oh My God!,joy,H9ySOP8PYEI,https://i.ytimg.com/vi/H9ySOP8PYEI/hqdefault.jpg
Tu Mujhe Kabool,"Kavita Krishnamurthy, Mohammad Aziz",BollywoodDance,Khuda Gawah,joy,kiduOidrIZs,https://i.ytimg.com/vi/kiduOidrIZs/hqdefault.jpg
Hori Khele Raghuveera,"Alka Yagnik, Amitabh Bachchan, Sukhwinder Singh, Udit Narayan",BollywoodDance,Baghban,joy,87FYp3YLEBM,https://i.ytimg.com/vi/87FYp3YLEBM/hqdefault.jpg
Aap Ka Aana Dil Dhadkana,"Alka Yagnik, Kumar Sanu",BollywoodDance,Kurukshetra,joy,RI18UZztEl0,https://i.ytimg.com/vi/RI18UZztEl0/hqdefault.jpg
Love Tujhe Love Main Karta,"Alka Yagnik, Kumar Sanu",BollywoodRomantic,Barsaat,love,GxaTSDnI71w,https://i.ytimg.com/vi/GxaTSDnI71w/hqdefault.jpg
Just Go to Hell Dil,"Amit Trivedi, Sunidhi Chauhan",BollywoodSad,Dear Zindagi,sadness,Gl5wBrNuxx4,https://i.ytimg.com/vi/Gl5wBrNuxx4/hqdefault.jpg
Party All Night,Yo Yo Honey Singh,BollywoodDance,Boss,joy,Wd7H311MrWA,https://i.ytimg.com/vi/Wd7H311MrWA/hqdefault.jpg
Talli Tonight,"Deep Money, Meet Bros, Mellow D, Neha Kakkar",BollywoodDance,Veerey Ki Wedding,joy,RBC5w_RcAk0,https://i.ytimg.com/vi/RBC5w_RcAk0/hqdefault.jpg
Darasal,Atif Aslam,BollywoodRomantic,Raabta,love,uCMYzolEbO0,https://i.ytimg.com/vi/uCMYzolEbO0/hqdefault.jpg
Mauja Hi Mauja,Mika Singh,BollywoodDance,Jab We Met,joy,PaDaoNnOQaM,https://i.ytimg.com/vi/PaDaoNnOQaM/hqdefault.jpg
Dhokha Dhadi,Arijit Singh,BollywoodRomantic,R... Rajkumar,love,hrcICKdEkYQ,https://i.ytimg.com/vi/hrcICKdEkYQ/hqdefault.jpg
Dhoom Machale Dhoom,Aditi Singh Sharma,BollywoodDance,Dhoom 3,joy,2uUmHTgT65I,https://i.ytimg.com/vi/2uUmHTgT65I/hqdefault.jpg
Ikk Kudi,Diljit Dosanjh,BollywoodRomantic,Udta Punjab,love,cyKZXbxx2lc,https://i.ytimg.com/vi/cyKZXbxx2lc/hqdefault.jpg
Jhalak Dikhla Ja,Himesh Reshammiya,BollywoodDance,Aksar,joy,vnlk8V-q0oU,https://i.ytimg.com/vi/vnlk8V-q0oU/hqdefault.jpg
Baby Doll,"Anjjan, Kanika Kapoor, Meet Bros",BollywoodDance,Ragini MMS 2,joy,yP9KiFTyBks,https://i.ytimg.com/vi/yP9KiFTyBks/hqdefault.jpg
Laila O Laila,"Amit Kumar, Kanchan",BollywoodDance,Qurbani,joy,95I5VaR7GeU,https://i.ytimg.com/vi/95I5VaR7GeU/hqdefault.jpg
Jaane De,Atif Aslam,Bollywood,Qarib Qarib Singlle,neutral,TWfzLpR3Q_E,https://i.ytimg.com/vi/TWfzLpR3Q_E/hqdefault.jpg
Dilli Wali Girlfriend,"Arijit Singh, Sunidhi Chauhan",BollywoodDance,Yeh Jawaani Hai Deewani,joy,1cDoRqPnCXU,https://i.ytimg.com/vi/1cDoRqPnCXU/hqdefault.jpg
Mar Jaayen,Atif Aslam,BollywoodSad,Loveshhuda,sadness,fVZuAgPJuW4,https://i.ytimg.com/vi/fVZuAgPJuW4/hqdefault.jpg
I Love My India,"Hariharan, Kavita Krishnamurthy",BollywoodDance,Pardes,joy,4W0Q-mVlL54,https://i.ytimg.com/vi/4W0Q-mVlL54/hqdefault.jpg
O Sahiba O Sahiba,"Kavita Krishnamurthy, Sonu Nigam",BollywoodSad,Dil Hai Tumhaara,sadness,sWSs7w7MXYc,https://i.ytimg.com/vi/sWSs7w7MXYc/hqdefault.jpg
O Saaki Saaki,"Sukhwinder Singh, Sunidhi Chauhan",BollywoodDance,Musafir,joy,_uUdJalMaF8,https://i.ytimg.com/vi/_uUdJalMaF8/hqdefault.jpg
Let’s Talk About Love,"Manj Musik, Neha Kakkar, Raftaar",BollywoodDance,Baaghi,joy,_c5B2I5k7KM,https://i.ytimg.com/vi/_c5B2I5k7KM/hqdefault.jpg
Satakli,Sukhwinder Singh,BollywoodDance,Happy New Year,joy,tsN9vouq-nk,https://i.ytimg.com/vi/tsN9vouq-nk/hqdefault.jpg
